"user_name","text","datetime","SPAM"
"imatdaero","@undipmenfess vitamin lbh bagus dari sayur/buah asli tp aku kadang enervon c atau cerebrovit excel","2022-03-15 14:40:33","0"
"choolieyours","Dapat si ja endorser ng enervon eh. Batak na batak hahaha","2022-03-15 04:59:35","0"
"BLVCKC0FFE","eh enervon c kan di emut dulu gapapa ya?","2022-03-15 01:27:41","0"
"onaym_ark","@snowmarkeu Gua jarang minum vitamin. Tapi sering beli enervon c.","2022-03-14 10:43:15","0"
"jinjwanjara","@_jjeonrach garo naka enervon si jk HAHAHAHABABABABAHAHAHAHA","2022-03-13 15:40:10","0"
"AlatPijatKaki","enervon c untuk asam urat","2022-03-13 09:23:27","0"
"Semut2Semut","@AOSBaduy007_ enervon c apa kopi herbal?

hahahahahahah","2022-03-13 09:09:04","0"
"nggehngoten","@stanmenfess Enervon andalanku, tapi gaberani tiap hari takut kena batu ginjal","2022-03-13 07:09:49","0"
"listysatwiken","Deg degkan tiap minum enervon c soalnya tabletnya geda banget😭","2022-03-13 03:21:53","0"
"desscitr","Gils enervon c udah ga ngaruh sama hidup w. Multivitamin yg bagus selain blackmores apa ya gaiis?","2022-03-11 15:21:00","0"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
