,SPAM,text,casefolding,tweet_tokens,tweet_tokens_fdist,tweet_stopwords_removal,tweet_normalized,tweet_tokens_stemmed
264,0.0,@hrdbacot Vitaminnya Enervon C Active.. Workout palingan jalan pagi.. Istirahatnya cukupin.. Kurangi begadang.. Pola hidup sehat sih intina..,vitaminnya enervon  active workout palingan jalan pagi istirahatnya cukupin kurangi begadang pola hidup sehat sih intina,"['vitaminnya', 'enervon', 'active', 'workout', 'palingan', 'jalan', 'pagi', 'istirahatnya', 'cukupin', 'kurangi', 'begadang', 'pola', 'hidup', 'sehat', 'sih', 'intina']",<FreqDist with 16 samples and 16 outcomes>,"['vitaminnya', 'enervon', 'active', 'workout', 'palingan', 'jalan', 'pagi', 'istirahatnya', 'cukupin', 'kurangi', 'begadang', 'pola', 'hidup', 'sehat', 'intina']","['vitaminnya', 'enervon', 'active', 'workout', 'palingan', 'jalan', 'pagi', 'istirahatnya', 'cukupin', 'kurangi', 'begadang', 'pola', 'hidup', 'sehat', 'intina']","['vitamin', 'enervon', 'active', 'workout', 'paling', 'jalan', 'pagi', 'istirahat', 'cukupin', 'kurang', 'begadang', 'pola', 'hidup', 'sehat', 'intina']"
265,0.0,"@twitnyapimma @ohmybeautybank betulll, kmrn aku liat di yt ada org diy buat serum vit c pake enervon c.... yaAllah mending di minum ngapain di buat serum mana buatnya ngasal bgt sedihhhh 😢😢",betulll kmrn aku liat di yt ada org diy buat serum vit  pake enervon  yaallah mending di minum ngapain di buat serum mana buatnya ngasal bgt sedihhhh,"['betulll', 'kmrn', 'aku', 'liat', 'di', 'yt', 'ada', 'org', 'diy', 'buat', 'serum', 'vit', 'pake', 'enervon', 'yaallah', 'mending', 'di', 'minum', 'ngapain', 'di', 'buat', 'serum', 'mana', 'buatnya', 'ngasal', 'bgt', 'sedihhhh']",<FreqDist with 23 samples and 27 outcomes>,"['betulll', 'kmrn', 'liat', 'yt', 'org', 'diy', 'serum', 'vit', 'pake', 'enervon', 'yaallah', 'mending', 'minum', 'ngapain', 'serum', 'buatnya', 'ngasal', 'bgt', 'sedihhhh']","['betulll', 'kmrn', 'liat', 'yt', 'org', 'diy', 'serum', 'vit', 'pake', 'enervon', 'yaallah', 'mending', 'minum', 'ngapain', 'serum', 'buatnya', 'ngasal', 'sangat', 'sedihhhh']","['betulll', 'kmrn', 'liat', 'yt', 'org', 'diy', 'serum', 'vit', 'pake', 'enervon', 'yaallah', 'mending', 'minum', 'ngapain', 'serum', 'buat', 'ngasal', 'sangat', 'sedihhhh']"
266,0.0,kung hindi pa magiging endorser ng enervon hindi pa magiging masaya ang ben and ben e hahaha,kung hindi pa magiging endorser ng enervon hindi pa magiging masaya ang ben and ben  hahaha,"['kung', 'hindi', 'pa', 'magiging', 'endorser', 'ng', 'enervon', 'hindi', 'pa', 'magiging', 'masaya', 'ang', 'ben', 'and', 'ben', 'hahaha']",<FreqDist with 12 samples and 16 outcomes>,"['kung', 'hindi', 'pa', 'magiging', 'endorser', 'ng', 'enervon', 'hindi', 'pa', 'magiging', 'masaya', 'ang', 'ben', 'and', 'ben', 'hahaha']","['kung', 'hindi', 'pa', 'magiging', 'endorser', 'ng', 'enervon', 'hindi', 'pa', 'magiging', 'masaya', 'ang', 'ben', 'and', 'ben', 'hahaha']","['kung', 'hindi', 'pa', 'magiging', 'endorser', 'ng', 'enervon', 'hindi', 'pa', 'magiging', 'masaya', 'ang', 'ben', 'and', 'ben', 'hahaha']"
267,0.0,💬 enervon c aman ga ya buat aslam? tia,enervon  aman ga ya buat aslam tia,"['enervon', 'aman', 'ga', 'ya', 'buat', 'aslam', 'tia']",<FreqDist with 7 samples and 7 outcomes>,"['enervon', 'aman', 'aslam', 'tia']","['enervon', 'aman', 'aslam', 'tia']","['enervon', 'aman', 'aslam', 'tia']"
268,0.0,"@sbyfess Emak gw punya toko obat, pernah pagi2 mau brangkat sekolah suruh ambil vitamin di toko ada hemaviton, enervon c, dll dan yg gw minum neo hormoviton karna tulisannya suplemen pria dan gw pria, yg terjadi setelahnya tebak sendiri",emak gw punya toko obat pernah pagi mau brangkat sekolah suruh ambil vitamin di toko ada hemaviton enervon  dll dan yg gw minum neo hormoviton karna tulisannya suplemen pria dan gw pria yg terjadi setelahnya tebak sendiri,"['emak', 'gw', 'punya', 'toko', 'obat', 'pernah', 'pagi', 'mau', 'brangkat', 'sekolah', 'suruh', 'ambil', 'vitamin', 'di', 'toko', 'ada', 'hemaviton', 'enervon', 'dll', 'dan', 'yg', 'gw', 'minum', 'neo', 'hormoviton', 'karna', 'tulisannya', 'suplemen', 'pria', 'dan', 'gw', 'pria', 'yg', 'terjadi', 'setelahnya', 'tebak', 'sendiri']",<FreqDist with 31 samples and 37 outcomes>,"['emak', 'gw', 'toko', 'obat', 'pagi', 'brangkat', 'sekolah', 'suruh', 'ambil', 'vitamin', 'toko', 'hemaviton', 'enervon', 'dll', 'gw', 'minum', 'neo', 'hormoviton', 'karna', 'tulisannya', 'suplemen', 'pria', 'gw', 'pria', 'setelahnya', 'tebak']","['emak', 'saya', 'toko', 'obat', 'pagi', 'brangkat', 'sekolah', 'suruh', 'ambil', 'vitamin', 'toko', 'hemaviton', 'enervon', 'dll', 'saya', 'minum', 'neo', 'hormoviton', 'karna', 'tulisannya', 'suplemen', 'pria', 'saya', 'pria', 'setelahnya', 'tebak']","['emak', 'saya', 'toko', 'obat', 'pagi', 'brangkat', 'sekolah', 'suruh', 'ambil', 'vitamin', 'toko', 'hemaviton', 'enervon', 'dll', 'saya', 'minum', 'neo', 'hormoviton', 'karna', 'tulis', 'suplemen', 'pria', 'saya', 'pria', 'telah', 'tebak']"
269,0.0,@bioruto coba aja dlu trs kenain pake kuah/? ngeri2 sedep wkwkk tp yg penting air putih sama enervon c kalo aku biasanya,coba aja dlu trs kenain pake kuah ngeri sedep wkwkk tp yg penting air putih sama enervon  kalo aku biasanya,"['coba', 'aja', 'dlu', 'trs', 'kenain', 'pake', 'kuah', 'ngeri', 'sedep', 'wkwkk', 'tp', 'yg', 'penting', 'air', 'putih', 'sama', 'enervon', 'kalo', 'aku', 'biasanya']",<FreqDist with 20 samples and 20 outcomes>,"['coba', 'dlu', 'trs', 'kenain', 'pake', 'kuah', 'ngeri', 'sedep', 'wkwkk', 'tp', 'air', 'putih', 'enervon']","['coba', 'dlu', 'terus', 'kenain', 'pake', 'kuah', 'ngeri', 'sedep', 'wkwkk', 'tapi', 'air', 'putih', 'enervon']","['coba', 'dlu', 'terus', 'kenain', 'pake', 'kuah', 'ngeri', 'sedep', 'wkwkk', 'tapi', 'air', 'putih', 'enervon']"
270,0.0,"@wangja___ ehh nda tau sih kalau masalah sakit ginjal, tapi biasanya sih enervon c ji kuminum wkwkw yg biasa dijual di alfa",ehh nda tau sih kalau masalah sakit ginjal tapi biasanya sih enervon  ji kuminum wkwkw yg biasa dijual di alfa,"['ehh', 'nda', 'tau', 'sih', 'kalau', 'masalah', 'sakit', 'ginjal', 'tapi', 'biasanya', 'sih', 'enervon', 'ji', 'kuminum', 'wkwkw', 'yg', 'biasa', 'dijual', 'di', 'alfa']",<FreqDist with 19 samples and 20 outcomes>,"['ehh', 'nda', 'sakit', 'ginjal', 'enervon', 'ji', 'kuminum', 'wkwkw', 'dijual', 'alfa']","['ehh', 'nda', 'sakit', 'ginjal', 'enervon', 'ji', 'kuminum', 'wkwkw', 'dijual', 'alfa']","['ehh', 'nda', 'sakit', 'ginjal', 'enervon', 'ji', 'minum', 'wkwkw', 'jual', 'alfa']"
271,0.0,"@karirfess Tidur teratur, makan teratur, minum vitamin kaya enervon c gitu, istirahat yg cukup, banyakin minum air putih",tidur teratur makan teratur minum vitamin kaya enervon  gitu istirahat yg cukup banyakin minum air putih,"['tidur', 'teratur', 'makan', 'teratur', 'minum', 'vitamin', 'kaya', 'enervon', 'gitu', 'istirahat', 'yg', 'cukup', 'banyakin', 'minum', 'air', 'putih']",<FreqDist with 14 samples and 16 outcomes>,"['tidur', 'teratur', 'makan', 'teratur', 'minum', 'vitamin', 'kaya', 'enervon', 'gitu', 'istirahat', 'banyakin', 'minum', 'air', 'putih']","['tidur', 'teratur', 'makan', 'teratur', 'minum', 'vitamin', 'kaya', 'enervon', 'gitu', 'istirahat', 'banyakin', 'minum', 'air', 'putih']","['tidur', 'atur', 'makan', 'atur', 'minum', 'vitamin', 'kaya', 'enervon', 'gitu', 'istirahat', 'banyakin', 'minum', 'air', 'putih']"
272,0.0,"@moonareas bukan makanan tapi vitamin sih, gua pengen pacarin hemaviton/enervon c",bukan makanan tapi vitamin sih gua pengen pacarin hemavitonenervon ,"['bukan', 'makanan', 'tapi', 'vitamin', 'sih', 'gua', 'pengen', 'pacarin', 'hemavitonenervon']",<FreqDist with 9 samples and 9 outcomes>,"['makanan', 'vitamin', 'gua', 'pengen', 'pacarin', 'hemavitonenervon']","['makanan', 'vitamin', 'saya', 'pengen', 'pacarin', 'hemavitonenervon']","['makan', 'vitamin', 'saya', 'ken', 'pacarin', 'hemavitonenervon']"
273,0.0,@aftienun tergantung dosis. kalo modelannya kayak enervon c gaboleh *cmiiw,tergantung dosis kalo modelannya kayak enervon  gaboleh cmiiw,"['tergantung', 'dosis', 'kalo', 'modelannya', 'kayak', 'enervon', 'gaboleh', 'cmiiw']",<FreqDist with 8 samples and 8 outcomes>,"['tergantung', 'dosis', 'modelannya', 'kayak', 'enervon', 'gaboleh', 'cmiiw']","['tergantung', 'dosis', 'modelannya', 'seperti', 'enervon', 'gaboleh', 'cmiiw']","['gantung', 'dosis', 'model', 'seperti', 'enervon', 'gaboleh', 'cmiiw']"
274,0.0,vitamin apa... puasaku cm minum enervon c perasaan,vitamin apa puasaku cm minum enervon  perasaan,"['vitamin', 'apa', 'puasaku', 'cm', 'minum', 'enervon', 'perasaan']",<FreqDist with 7 samples and 7 outcomes>,"['vitamin', 'puasaku', 'cm', 'minum', 'enervon', 'perasaan']","['vitamin', 'puasaku', 'cm', 'minum', 'enervon', 'perasaan']","['vitamin', 'puasa', 'cm', 'minum', 'enervon', 'asa']"
275,0.0,anjir jari manis gua tadi nyangkut di botol enervon c😭😭😭😭😭 udah panik bgt,anjir jari manis gua tadi nyangkut di botol enervon  udah panik bgt,"['anjir', 'jari', 'manis', 'gua', 'tadi', 'nyangkut', 'di', 'botol', 'enervon', 'udah', 'panik', 'bgt']",<FreqDist with 12 samples and 12 outcomes>,"['anjir', 'jari', 'manis', 'gua', 'nyangkut', 'botol', 'enervon', 'udah', 'panik', 'bgt']","['anjing', 'jari', 'manis', 'saya', 'nyangkut', 'botol', 'enervon', 'udah', 'panik', 'sangat']","['anjing', 'jari', 'manis', 'saya', 'nyangkut', 'botol', 'enervon', 'udah', 'panik', 'sangat']"
276,0.0,"langguan niya tuud in enervon inum ku yadtu, sambil pa byaun energebtic naman aku masi :((((",langguan niya tuud in enervon inum ku yadtu sambil pa byaun energebtic naman aku masi,"['langguan', 'niya', 'tuud', 'in', 'enervon', 'inum', 'ku', 'yadtu', 'sambil', 'pa', 'byaun', 'energebtic', 'naman', 'aku', 'masi']",<FreqDist with 15 samples and 15 outcomes>,"['langguan', 'niya', 'tuud', 'in', 'enervon', 'inum', 'ku', 'yadtu', 'pa', 'byaun', 'energebtic', 'naman', 'masi']","['langguan', 'niya', 'tuud', 'in', 'enervon', 'inum', 'ku', 'yadtu', 'pa', 'byaun', 'energebtic', 'naman', 'masi']","['langguan', 'niya', 'tuud', 'in', 'enervon', 'inum', 'ku', 'yadtu', 'pa', 'byaun', 'energebtic', 'naman', 'mas']"
277,0.0,NAKALAKLAK NG ENERVON SI DOYOUNG TALAGA,nakalaklak ng enervon si doyoung talaga,"['nakalaklak', 'ng', 'enervon', 'si', 'doyoung', 'talaga']",<FreqDist with 6 samples and 6 outcomes>,"['nakalaklak', 'ng', 'enervon', 'doyoung', 'talaga']","['nakalaklak', 'ng', 'enervon', 'doyoung', 'talaga']","['nakalaklak', 'ng', 'enervon', 'doyoung', 'talaga']"
278,0.0,"@worksfess kalau ga enervon c, bisa fatigon spirit dan bisa juga pocari sweat.
aku dulu awal² kerja di pabrik bener² harus minum enervon c sebelum berangkat.

tapi setelah tiga bulanan mulai terbiasa dan malah enjoy tanpa perlu vitamin wqwq",kalau ga enervon  bisa fatigon spirit dan bisa juga pocari sweat aku dulu awal kerja di pabrik bener harus minum enervon  sebelum berangkat tapi setelah tiga bulanan mulai terbiasa dan malah enjoy tanpa perlu vitamin wqwq,"['kalau', 'ga', 'enervon', 'bisa', 'fatigon', 'spirit', 'dan', 'bisa', 'juga', 'pocari', 'sweat', 'aku', 'dulu', 'awal', 'kerja', 'di', 'pabrik', 'bener', 'harus', 'minum', 'enervon', 'sebelum', 'berangkat', 'tapi', 'setelah', 'tiga', 'bulanan', 'mulai', 'terbiasa', 'dan', 'malah', 'enjoy', 'tanpa', 'perlu', 'vitamin', 'wqwq']",<FreqDist with 33 samples and 36 outcomes>,"['enervon', 'fatigon', 'spirit', 'pocari', 'sweat', 'kerja', 'pabrik', 'bener', 'minum', 'enervon', 'berangkat', 'bulanan', 'terbiasa', 'enjoy', 'vitamin', 'wqwq']","['enervon', 'fatigon', 'spirit', 'pocari', 'sweat', 'kerja', 'pabrik', 'bener', 'minum', 'enervon', 'berangkat', 'bulanan', 'terbiasa', 'enjoy', 'vitamin', 'wqwq']","['enervon', 'fatigon', 'spirit', 'pocari', 'sweat', 'kerja', 'pabrik', 'bener', 'minum', 'enervon', 'berangkat', 'bulan', 'biasa', 'enjoy', 'vitamin', 'wqwq']"
279,0.0,"@worksfess masih masa penyesuaian nder, apalagi kalau sebelumnya belum pernah di pabrik.
bisa kerja di pabrik tu anugrah banget, apalagi kalau lingkungannya ga toxic.
coba dijalani dulu sebulan dua bulan nder, kalau udah ga tahan mungkin boleh resign.

saranku, minum enervon c sblm brgkt.",masih masa penyesuaian nder apalagi kalau sebelumnya belum pernah di pabrik bisa kerja di pabrik tu anugrah banget apalagi kalau lingkungannya ga toxic coba dijalani dulu sebulan dua bulan nder kalau udah ga tahan mungkin boleh resign saranku minum enervon  sblm brgkt,"['masih', 'masa', 'penyesuaian', 'nder', 'apalagi', 'kalau', 'sebelumnya', 'belum', 'pernah', 'di', 'pabrik', 'bisa', 'kerja', 'di', 'pabrik', 'tu', 'anugrah', 'banget', 'apalagi', 'kalau', 'lingkungannya', 'ga', 'toxic', 'coba', 'dijalani', 'dulu', 'sebulan', 'dua', 'bulan', 'nder', 'kalau', 'udah', 'ga', 'tahan', 'mungkin', 'boleh', 'resign', 'saranku', 'minum', 'enervon', 'sblm', 'brgkt']",<FreqDist with 35 samples and 42 outcomes>,"['penyesuaian', 'nder', 'pabrik', 'kerja', 'pabrik', 'tu', 'anugrah', 'banget', 'lingkungannya', 'toxic', 'coba', 'dijalani', 'sebulan', 'nder', 'udah', 'tahan', 'resign', 'saranku', 'minum', 'enervon', 'sblm', 'brgkt']","['penyesuaian', 'nder', 'pabrik', 'kerja', 'pabrik', 'tu', 'anugrah', 'sangat', 'lingkungannya', 'toxic', 'coba', 'dijalani', 'sebulan', 'nder', 'udah', 'tahan', 'resign', 'saranku', 'minum', 'enervon', 'sblm', 'brgkt']","['sesuai', 'nder', 'pabrik', 'kerja', 'pabrik', 'tu', 'anugrah', 'sangat', 'lingkung', 'toxic', 'coba', 'jalan', 'bulan', 'nder', 'udah', 'tahan', 'resign', 'saran', 'minum', 'enervon', 'sblm', 'brgkt']"
280,0.0,"udah neguk molexflu, cetirizine, enervon c, dan comtusi sirup

gak lagi deh cuaca panas bedengkang minum es terossss, kapok",udah neguk molexflu cetirizine enervon  dan comtusi sirup gak lagi deh cuaca panas bedengkang minum es terossss kapok,"['udah', 'neguk', 'molexflu', 'cetirizine', 'enervon', 'dan', 'comtusi', 'sirup', 'gak', 'lagi', 'deh', 'cuaca', 'panas', 'bedengkang', 'minum', 'es', 'terossss', 'kapok']",<FreqDist with 18 samples and 18 outcomes>,"['udah', 'neguk', 'molexflu', 'cetirizine', 'enervon', 'comtusi', 'sirup', 'deh', 'cuaca', 'panas', 'bedengkang', 'minum', 'es', 'terossss', 'kapok']","['udah', 'neguk', 'molexflu', 'cetirizine', 'enervon', 'comtusi', 'sirup', 'deh', 'cuaca', 'panas', 'bedengkang', 'minum', 'es', 'terossss', 'kapok']","['udah', 'neguk', 'molexflu', 'cetirizine', 'enervon', 'comtusi', 'sirup', 'deh', 'cuaca', 'panas', 'bedengkang', 'minum', 'es', 'terossss', 'kapok']"
281,0.0,wow nanon tiap hari minum 4 vitamin yg berbeda. mana ada kegunaan msg msg. gua tiap hari sebiji enervon c pula,wow nanon tiap hari minum vitamin yg berbeda mana ada kegunaan msg msg gua tiap hari sebiji enervon  pula,"['wow', 'nanon', 'tiap', 'hari', 'minum', 'vitamin', 'yg', 'berbeda', 'mana', 'ada', 'kegunaan', 'msg', 'msg', 'gua', 'tiap', 'hari', 'sebiji', 'enervon', 'pula']",<FreqDist with 16 samples and 19 outcomes>,"['wow', 'nanon', 'minum', 'vitamin', 'berbeda', 'kegunaan', 'msg', 'msg', 'gua', 'sebiji', 'enervon']","['wow', 'nanon', 'minum', 'vitamin', 'berbeda', 'kegunaan', 'msg', 'msg', 'saya', 'sebiji', 'enervon']","['wow', 'nanon', 'minum', 'vitamin', 'beda', 'guna', 'msg', 'msg', 'saya', 'biji', 'enervon']"
282,0.0,wow nanon tiap hari minum 4 vitamin yg berbeda. mana ada kegunaan msg msg. gua tiap hari sebiji enervon c pula,wow nanon tiap hari minum vitamin yg berbeda mana ada kegunaan msg msg gua tiap hari sebiji enervon  pula,"['wow', 'nanon', 'tiap', 'hari', 'minum', 'vitamin', 'yg', 'berbeda', 'mana', 'ada', 'kegunaan', 'msg', 'msg', 'gua', 'tiap', 'hari', 'sebiji', 'enervon', 'pula']",<FreqDist with 16 samples and 19 outcomes>,"['wow', 'nanon', 'minum', 'vitamin', 'berbeda', 'kegunaan', 'msg', 'msg', 'gua', 'sebiji', 'enervon']","['wow', 'nanon', 'minum', 'vitamin', 'berbeda', 'kegunaan', 'msg', 'msg', 'saya', 'sebiji', 'enervon']","['wow', 'nanon', 'minum', 'vitamin', 'beda', 'guna', 'msg', 'msg', 'saya', 'biji', 'enervon']"
283,0.0,"@worksfess stayyy itu masih masa penyesuaian. minum vitamin enervon c sih kalo aku, istirahat yang cukup kalo sampai rumah dan makan yang banyak buat amunisi",stayyy itu masih masa penyesuaian minum vitamin enervon  sih kalo aku istirahat yang cukup kalo sampai rumah dan makan yang banyak buat amunisi,"['stayyy', 'itu', 'masih', 'masa', 'penyesuaian', 'minum', 'vitamin', 'enervon', 'sih', 'kalo', 'aku', 'istirahat', 'yang', 'cukup', 'kalo', 'sampai', 'rumah', 'dan', 'makan', 'yang', 'banyak', 'buat', 'amunisi']",<FreqDist with 21 samples and 23 outcomes>,"['stayyy', 'penyesuaian', 'minum', 'vitamin', 'enervon', 'istirahat', 'rumah', 'makan', 'amunisi']","['stayyy', 'penyesuaian', 'minum', 'vitamin', 'enervon', 'istirahat', 'rumah', 'makan', 'amunisi']","['stayyy', 'sesuai', 'minum', 'vitamin', 'enervon', 'istirahat', 'rumah', 'makan', 'amunisi']"
284,0.0,"@KeroroSuika aku pake enervon c, ampuh 😌",aku pake enervon  ampuh,"['aku', 'pake', 'enervon', 'ampuh']",<FreqDist with 4 samples and 4 outcomes>,"['pake', 'enervon', 'ampuh']","['pake', 'enervon', 'ampuh']","['pake', 'enervon', 'ampuh']"
285,0.0,sahurnya pake gule kambeng. jan lupa mik enervon dan honey bunny sweety🐝,sahurnya pake gule kambeng jan lupa mik enervon dan honey bunny sweety,"['sahurnya', 'pake', 'gule', 'kambeng', 'jan', 'lupa', 'mik', 'enervon', 'dan', 'honey', 'bunny', 'sweety']",<FreqDist with 12 samples and 12 outcomes>,"['sahurnya', 'pake', 'gule', 'kambeng', 'jan', 'lupa', 'mik', 'enervon', 'honey', 'bunny', 'sweety']","['sahurnya', 'pake', 'gule', 'kambeng', 'jan', 'lupa', 'mik', 'enervon', 'honey', 'bunny', 'sweety']","['sahur', 'pake', 'gule', 'kambeng', 'jan', 'lupa', 'mik', 'enervon', 'honey', 'bunny', 'sweety']"
286,0.0,"@gsukakacangijo oia btul itu enervon c, siap mkasihh loh",oia btul itu enervon  siap mkasihh loh,"['oia', 'btul', 'itu', 'enervon', 'siap', 'mkasihh', 'loh']",<FreqDist with 7 samples and 7 outcomes>,"['oia', 'btul', 'enervon', 'mkasihh']","['oia', 'btul', 'enervon', 'makasih']","['oia', 'btul', 'enervon', 'makasih']"
287,0.0,"@cocowmelont klo vitamin aku suka minum enervon c, klo susu aku biasanya minum dencow",klo vitamin aku suka minum enervon  klo susu aku biasanya minum dencow,"['klo', 'vitamin', 'aku', 'suka', 'minum', 'enervon', 'klo', 'susu', 'aku', 'biasanya', 'minum', 'dencow']",<FreqDist with 9 samples and 12 outcomes>,"['vitamin', 'suka', 'minum', 'enervon', 'susu', 'minum', 'dencow']","['vitamin', 'suka', 'minum', 'enervon', 'susu', 'minum', 'dencow']","['vitamin', 'suka', 'minum', 'enervon', 'susu', 'minum', 'dencow']"
288,0.0,enervon c untuk asam urat,enervon  untuk asam urat,"['enervon', 'untuk', 'asam', 'urat']",<FreqDist with 4 samples and 4 outcomes>,"['enervon', 'asam', 'urat']","['enervon', 'asam', 'urat']","['enervon', 'asam', 'urat']"
289,0.0,"@tanyakanrl pake vitamin aja nder, klo di ak dlu pake enervon c, klo mau versi murcenya pake elkana",pake vitamin aja nder klo di ak dlu pake enervon  klo mau versi murcenya pake elkana,"['pake', 'vitamin', 'aja', 'nder', 'klo', 'di', 'ak', 'dlu', 'pake', 'enervon', 'klo', 'mau', 'versi', 'murcenya', 'pake', 'elkana']",<FreqDist with 13 samples and 16 outcomes>,"['pake', 'vitamin', 'nder', 'ak', 'dlu', 'pake', 'enervon', 'versi', 'murcenya', 'pake', 'elkana']","['pake', 'vitamin', 'nder', 'aku', 'dlu', 'pake', 'enervon', 'versi', 'murcenya', 'pake', 'elkana']","['pake', 'vitamin', 'nder', 'aku', 'dlu', 'pake', 'enervon', 'versi', 'murcenya', 'pake', 'elkana']"
290,0.0,Isinya enervon c kali jadinya aman,isinya enervon  kali jadinya aman,"['isinya', 'enervon', 'kali', 'jadinya', 'aman']",<FreqDist with 5 samples and 5 outcomes>,"['isinya', 'enervon', 'kali', 'aman']","['isinya', 'enervon', 'kali', 'aman']","['isi', 'enervon', 'kali', 'aman']"
291,0.0,"@ShitaMurtisari Halu itu, suruh minum enervon c sama mandi pagi.",halu itu suruh minum enervon  sama mandi pagi,"['halu', 'itu', 'suruh', 'minum', 'enervon', 'sama', 'mandi', 'pagi']",<FreqDist with 8 samples and 8 outcomes>,"['halu', 'suruh', 'minum', 'enervon', 'mandi', 'pagi']","['halu', 'suruh', 'minum', 'enervon', 'mandi', 'pagi']","['halu', 'suruh', 'minum', 'enervon', 'mandi', 'pagi']"
292,0.0,Semalem w lupa gk minum enervon c skrg sahur pun lupa yodah dah bagenin😭,semalem  lupa gk minum enervon  skrg sahur pun lupa yodah dah bagenin,"['semalem', 'lupa', 'gk', 'minum', 'enervon', 'skrg', 'sahur', 'pun', 'lupa', 'yodah', 'dah', 'bagenin']",<FreqDist with 11 samples and 12 outcomes>,"['semalem', 'lupa', 'gk', 'minum', 'enervon', 'skrg', 'sahur', 'lupa', 'yodah', 'dah', 'bagenin']","['semalem', 'lupa', 'tidak', 'minum', 'enervon', 'skrg', 'sahur', 'lupa', 'yodah', 'dah', 'bagenin']","['semalem', 'lupa', 'tidak', 'minum', 'enervon', 'skrg', 'sahur', 'lupa', 'yodah', 'dah', 'bagenin']"
293,0.0,Niee minum tolak angin atau enervon c ya,niee minum tolak angin atau enervon  ya,"['niee', 'minum', 'tolak', 'angin', 'atau', 'enervon', 'ya']",<FreqDist with 7 samples and 7 outcomes>,"['niee', 'minum', 'tolak', 'angin', 'enervon']","['niee', 'minum', 'tolak', 'angin', 'enervon']","['niee', 'minum', 'tolak', 'angin', 'enervon']"
294,0.0,gue kaget banget ya 2 hari ini minum enervon c urin jadi kuning kirain kena penyakit ternyata emang gitu😭👍🏻,gue kaget banget ya hari ini minum enervon  urin jadi kuning kirain kena penyakit ternyata emang gitu,"['gue', 'kaget', 'banget', 'ya', 'hari', 'ini', 'minum', 'enervon', 'urin', 'jadi', 'kuning', 'kirain', 'kena', 'penyakit', 'ternyata', 'emang', 'gitu']",<FreqDist with 17 samples and 17 outcomes>,"['gue', 'kaget', 'banget', 'minum', 'enervon', 'urin', 'kuning', 'kirain', 'kena', 'penyakit', 'emang', 'gitu']","['saya', 'kaget', 'sangat', 'minum', 'enervon', 'urin', 'kuning', 'kirain', 'kena', 'penyakit', 'emang', 'gitu']","['saya', 'kaget', 'sangat', 'minum', 'enervon', 'urin', 'kuning', 'kirain', 'kena', 'sakit', 'emang', 'gitu']"
295,0.0,"@manusyaginger @airaniiofifteen semua ada kandungan vitamin C nya, kalo enervon ada vitamin B juga.kalo zinc doang yang merek lokal kurang tau, adanya zinc generik.",semua ada kandungan vitamin  nya kalo enervon ada vitamin  jugakalo zinc doang yang merek lokal kurang tau adanya zinc generik,"['semua', 'ada', 'kandungan', 'vitamin', 'nya', 'kalo', 'enervon', 'ada', 'vitamin', 'jugakalo', 'zinc', 'doang', 'yang', 'merek', 'lokal', 'kurang', 'tau', 'adanya', 'zinc', 'generik']",<FreqDist with 17 samples and 20 outcomes>,"['kandungan', 'vitamin', 'enervon', 'vitamin', 'jugakalo', 'zinc', 'doang', 'merek', 'lokal', 'zinc', 'generik']","['kandungan', 'vitamin', 'enervon', 'vitamin', 'jugakalo', 'zinc', 'doang', 'merek', 'lokal', 'zinc', 'generik']","['kandung', 'vitamin', 'enervon', 'vitamin', 'jugakalo', 'zinc', 'doang', 'merek', 'lokal', 'zinc', 'generik']"
296,0.0,mengganti enervon c dgn madu krn FUCK ENERVON C vitamin pait yg paitnya kerasa sampe magrib,mengganti enervon  dgn madu krn fuck enervon  vitamin pait yg paitnya kerasa sampe magrib,"['mengganti', 'enervon', 'dgn', 'madu', 'krn', 'fuck', 'enervon', 'vitamin', 'pait', 'yg', 'paitnya', 'kerasa', 'sampe', 'magrib']",<FreqDist with 13 samples and 14 outcomes>,"['mengganti', 'enervon', 'madu', 'fuck', 'enervon', 'vitamin', 'pait', 'paitnya', 'kerasa', 'sampe', 'magrib']","['mengganti', 'enervon', 'madu', 'fuck', 'enervon', 'vitamin', 'pait', 'paitnya', 'kerasa', 'sampe', 'magrib']","['ganti', 'enervon', 'madu', 'fuck', 'enervon', 'vitamin', 'pait', 'paitnya', 'rasa', 'sampe', 'magrib']"
297,0.0,baru kali ini minum enervon c bkin bb gaenak anj,baru kali ini minum enervon  bkin bb gaenak anj,"['baru', 'kali', 'ini', 'minum', 'enervon', 'bkin', 'bb', 'gaenak', 'anj']",<FreqDist with 9 samples and 9 outcomes>,"['kali', 'minum', 'enervon', 'bkin', 'bb', 'gaenak', 'anj']","['kali', 'minum', 'enervon', 'bikin', 'bb', 'gaenak', 'anjing']","['kali', 'minum', 'enervon', 'bikin', 'bb', 'gaenak', 'anjing']"
